Ne-2-1|Artaxerxes envia Neemias a Jerusalém
Ne-2-11|Neemias inspecciona as muralhas de Jerusalém
Ne-3-1|Os construtores das muralhas
Ne-4-1|Oposição à reconstrução
Ne-5-1|Neemias ajuda os pobres
Ne-6-1|Mais contestação à reconstrução
Ne-6-15|A muralha é acabada
Ne-7-6|A lista dos retornados
Ne-8-1|Esdras lê a lei
Ne-9-1|Os israelitas confessam os seus pecados
Ne-9-6|Oração dos levitas
Ne-9-38|A promessa do povo
Ne-11-1|Os novos habitantes de Jerusalém
Ne-12-1|Lista de sacerdotes e levitas
Ne-12-27|A consagração da muralha
Ne-13-1|Reformas finais de Neemias
Et-1-1|A rainha Vasti é deposta
Et-2-1|Ester é coroada rainha
Et-2-21|Mardoqueu revela uma conspiração
Et-3-1|Hamã intenta destruir os judeus
Et-4-1|Mardoqueu persuade a Ester a intervir
Et-5-1|O pedido de Ester ao rei
Et-6-1|Mardoqueu é honrado e Hamã humilhado
Et-7-1|Hamã é enforcado
Et-8-1|O édito do rei a favor dos judeus
Et-9-1|Os judeus vingam-se dos seus inimigos
Et-9-17|A celebração de Purim
Et-10-1|O prestígio de Mardoqueu
Joh-1-1|O carácter e a riqueza de Job
Joh-1-6|Job é sujeito à primeira prova
Joh-2-1|A segunda prova de Job
Joh-2-11|Os três amigos de Job
Joh-3-1|Job lamenta-se
Joh-4-1|Elifaz
Joh-6-1|Job
Joh-8-1|Bildade
Joh-9-1|Job
Joh-11-1|Zofar
Joh-12-1|Job
Joh-15-1|Elifaz
Joh-16-1|Job
Joh-18-1|Bildade
Joh-19-1|Job
Joh-20-1|Zofar
Joh-21-1|Job
Joh-22-1|Elifaz
Joh-23-1|Job
Joh-25-1|Bildade
Joh-26-1|Job
Joh-32-1|Eliú
Joh-38-1|O Senhor fala
Joh-42-1|Job
Joh-42-7|Deus repreende os amigos de Job
Joh-42-10|Deus restaura a prosperidade de Job
Pv-1-1|Propósito e tema
Pv-1-7|Exortações para abraçar a sabedoria
Pv-1-20|O perigo de rejeitar a sabedoria
Pv-2-1|Benefícios morais da sabedoria
Pv-3-1|Mais benefícios da sabedoria
Pv-4-1|A excelência da sabedoria
Pv-5-1|Aviso contra o adultério
Pv-6-1|Aviso contra a loucura
Pv-6-20|Aviso contra o adultério
Pv-8-1|O apelo da sabedoria
Pv-9-1|Convites da sabedoria e da loucura
Pv-10-1|Provérbios de Salomão
Pv-22-17|Conselhos dos sábios
Pv-25-1|Mais provérbios de Salomão
Pv-30-1|Provérbios de Agur
Pv-31-1|Provérbios do rei Lemuel
Pv-31-10|A esposa de carácter nobre
Ec-1-1|Tudo é ilusão
Ec-3-1|Tudo tem um tempo próprio
Ec-4-1|Observando a vida
Ec-5-1|Atitude para com Deus
Ec-5-8|Riquezas são ilusão
Ec-7-1|A sabedoria
Ec-9-1|O destino de todos
Ec-9-13|A sabedoria é melhor que a tolice
Ec-11-1|A generosidade tem recompensa
Ec-11-7|Lembra-te do teu Criador na tua mocidade
Ec-12-9|A conclusão
Is-1-1|Uma nação rebelde
Is-2-1|O monte do Senhor
Is-2-6|O dia do Senhor
Is-3-1|Juízo sobre Judá e Jerusalém
Is-4-2|O povo santo de Deus
Is-5-1|A canção da vinha
Is-5-8|Angústia e julgamentos
Is-6-1|A chamada de Isaías
Is-7-1|O sinal de Emanuel
Is-8-1|Assíria -o instrumento do Senhor
Is-8-11|Temer só a Deus
Is-9-1|Um menino nos nasceu
Is-9-8|A zanga do Senhor contra Israel
Is-10-5|O julgamento de Deus sobre a Assíria
Is-10-20|O remanescente de Israel
Is-11-1|O ramo de Jessé
Is-12-1|Canções de louvor
Is-13-1|Profecia contra a Babilónia
Is-14-1|Restauração de Israel
Is-14-24|Profecia contra a Assíria
Is-14-28|Profecia contra os filisteus
Is-15-1|Profecia contra Moabe
Is-17-1|Profecia contra Damasco
Is-18-1|Profecia contra a Etiópia
Is-19-1|Profecia sobre o Egipto
Is-20-1|Profecia contra o Egipto e a Etiópia
Is-21-1|Profecia contra a Babilónia
Is-21-11|Profecia contra os edomitas
Is-21-13|Profecia contra a Arábia
Is-22-1|Profecia sobre Jerusalém
Is-23-1|Profecia contra Tiro
Is-24-1|A devastação da Terra
Is-25-1|O louvor ao Senhor
Is-26-1|Uma canção de louvor
Is-27-1|A libertação de Israel
Is-28-1|Juízo sobre Samaria
Is-29-1|Castigo e libertação de Jerusalém
Is-30-1|Profecia sobre a nação obstinada
Is-31-1|O mal dos que procuram ajuda no Egipto
Is-32-1|O reino de justiça
Is-32-9|As mulheres de Jerusalém
Is-33-1|A aflição e a ajuda
Is-34-1|Indignação de Deus contra as nações
Is-35-1|A alegria dos redimidos
Is-36-1|Senaqueribe ameaça Jerusalém
Is-37-1|A libertação de Jerusalém é predita
Is-37-14|A oração de Ezequias
Is-37-21|A queda de Senaqueribe
Is-38-1|Ezequias adoece
Is-39-1|Os delegados de Babilónia
Is-40-1|O consolo para o povo de Deus
Is-41-1|O ajudador de Israel
Is-42-1|O Servo do Senhor
Is-42-10|Um cântico de louvor ao Senhor
Is-42-18|Israel é cego e surdo
Is-43-1|O único Salvador de Israel
Is-43-14|A misericórdia de Deus e a infidelidade de Israel
Is-44-1|Israel, o escolhido
Is-44-6|O Senhor, não os ídolos
Is-44-24|Ciro, o instrumento de Deus
Is-46-1|Os deuses da Babilónia
Is-47-1|A queda da Babilónia
Is-48-1|Israel é teimoso
Is-48-12|Israel é liberto
Is-49-1|O Servo do Senhor
Is-49-8|A restauração de Israel
Is-50-1|O pecado de Israel e a obediência do servo
Is-51-1|A salvação eterna para Sião
Is-51-17|A ira do Senhor
Is-52-13|O sofrimento e a glória do Servo
Is-54-1|A glória futuro de Sião
Is-55-1|Convite à salvação de graça
Is-56-1|Outros são chamados à salvação
Is-56-9|A acusação contra os chefes do povo
Is-57-15|Conforto para os humildes
Is-58-1|O verdadeiro jejum
Is-59-1|O pecado, a confissão e a redenção
Is-60-1|A glória de Sião
Is-61-1|O ano do favor do Senhor
Is-62-1|O novo nome de Sião
Is-63-1|O dia da vingança e da redenção
Is-63-7|Louvor e oração
Is-65-1|O juízo e a salvação
Is-65-17|Novos céus e nova Terra
Is-66-1|O juízo e a esperança
Jr-1-4|A chamada de Jeremias
Jr-2-1|Israel abandona Deus
Jr-3-6|Israel é infiel
Jr-4-5|Ameaça vinda do Norte
Jr-5-1|Nenhum justo é encontrado
Jr-6-1|O cerco de Jerusalém
Jr-7-1|Religião falsa é inútil
Jr-7-30|O vale da Matança
Jr-8-4|Pecado e castigo
Jr-10-1|Deus e ídolos
Jr-10-17|A destruição aproxima-se
Jr-10-23|A oração de Jeremias
Jr-11-1|A aliança é quebrada
Jr-11-18|Conspiração contra Jeremias
Jr-12-1|A queixa de Jeremias
Jr-12-5|A resposta de Deus
Jr-13-1|Um cinto de linho
Jr-13-12|O orgulho será abatido
Jr-13-18|Ameaça do cativeiro
Jr-14-1|A seca, a fome, a espada
Jr-16-1|O dia do desastre
Jr-17-19|Mantendo o sábado santo
Jr-18-1|Jeremias na casa do oleiro
Jr-20-1|Jeremias e Pasur
Jr-20-7|Jeremias queixa-se
Jr-21-1|Deus rejeita o pedido de Zedequias
Jr-22-1|Juízo contra reis malvados
Jr-23-1|O ramo justo
Jr-23-9|Profetas mentirosos
Jr-23-33|Profecias falsas e profetas falsos
Jr-24-1|Os dois cestos de figos
Jr-25-1|Setenta anos de exílio
Jr-25-15|A taça da ira de Deus
Jr-26-1|Jeremias ameaçado de morte
Jr-27-1|Submissão a Nabucodonozor
Jr-28-1|O falso profeta Hananias
Jr-29-1|Uma carta aos exilados
Jr-29-24|A mensagem para Semaías
Jr-30-1|A restauração de Israel
Jr-32-1|Jeremias compra um terreno
Jr-33-1|A promessa de restauração
Jr-34-1|Aviso a Zedequias
Jr-34-8|Liberdade para escravos
Jr-35-1|Os recabitas
Jr-36-1|Joaquim queima o rolo de Jeremias
Jr-37-1|Jeremias é preso
Jr-38-1|Jeremias é posto numa cisterna
Jr-38-14|Zedequias interroga Jeremias de novo
Jr-39-1|A queda de Jerusalém
Jr-40-1|Jeremias é libertado pelos babilónios
Jr-40-7|Gedalias é assassinado
Jr-41-16|Fuga para o Egipto
Jr-44-1|Desastre por causa de idolatria
Jr-45-1|Mensagem de apoio a Baruque
Jr-46-2|Uma mensagem sobre o Egipto
Jr-47-1|Uma mensagem sobre os filisteus
Jr-48-1|Uma mensagem sobre Moabe
Jr-49-1|Uma mensagem sobre Amom
Jr-49-7|Uma mensagem sobre Edom
Jr-49-23|Uma mensagem sobre Damasco
Jr-49-28|Uma mensagem sobre Quedar e Hazor
Jr-49-34|Uma mensagem sobre Elão
Jr-50-1|Uma mensagem sobre Babilónia
Jr-52-1|A queda de Jerusalém
Jr-52-31|Jeconias é libertado
Ez-1-1|As criaturas estranhas e a glória do Senhor
Ez-2-1|A chamada de Ezequiel
Ez-3-16|Aviso a Israel
Ez-4-1|Evocação simbólica do cerco de Jerusalém
Ez-6-1|Profecia simbólica contra as montanhas de Israel
Ez-7-1|Chegou o fim
Ez-8-1|Idolatria no templo
Ez-9-1|A morte dos idólatras
Ez-10-1|A glória afasta-se do templo
Ez-11-1|Juízo sobre os responsáveis
Ez-11-14|A promessa do retorno de Israel
Ez-12-1|O exílio simbolizado
Ez-13-1|A condenação dos profetas falsos
Ez-14-1|A condenação dos idólatras
Ez-14-12|Julgamento inevitável
Ez-15-1|Jerusalém, uma videira selvagem
Ez-16-1|Alegoria da infidelidade de Jerusalém
Ez-17-1|A parábola das duas águias e da videira
Ez-18-1|A alma que peca morrerá
Ez-19-1|Lamentação pelos chefes de Israel
Ez-20-1|Israel é rebelde
Ez-20-30|Juízo e restauração
Ez-20-45|Profecia contra o sul
Ez-21-1|Babilónia, a espada do Senhor
Ez-22-1|Jerusalém, cidade de abominações
Ez-23-1|As duas irmãs de má conduta
Ez-24-1|A parábola da panela
Ez-24-15|A morte da mulher de Ezequiel
Ez-25-1|Profecia contra Amom
Ez-25-8|Profecia contra Moabe
Ez-25-12|Profecia contra Edom
Ez-25-15|Profecia contra os filisteus
Ez-26-1|Profecia contra Tiro
Ez-27-1|Lamentação sobre Tiro
Ez-28-1|Profecia contra o rei de Tiro
Ez-28-20|Profecia contra Sidom
Ez-29-1|Profecia contra o Egipto
Ez-30-1|Lamentação sobre o Egipto
Ez-31-1|O cedro do Líbano
Ez-32-1|Lamentação sobre Faraó
Ez-33-1|Ezequiel, o vigia
Ez-33-21|A queda de Jerusalém explicada
Ez-34-1|Pastores e ovelhas
Ez-35-1|Profecia contra Edom
Ez-36-1|Profecia às montanhas de Israel
Ez-37-1|O vale de ossos secos
Ez-37-15|Uma nação sob um rei
Ez-38-1|Profecia contra Gogue
Ez-40-1|Visão do futuro templo
Ez-40-5|A porta oriental para o átrio exterior
Ez-40-17|O átrio exterior
Ez-40-20|A porta do norte
Ez-40-24|O portão do sul
Ez-40-28|As portas para o átrio interior
Ez-40-38|O espaço para preparação dos sacrifícios
Ez-40-44|Câmaras para os sacerdotes
Ez-40-48|O templo
Ez-42-1|Câmaras para os sacerdotes comerem
Ez-43-5|A glória do Senhor volta ao templo
Ez-43-13|O altar
Ez-44-1|O príncipe, os levitas, os sacerdotes
Ez-45-1|A divisão da terra
Ez-45-13|Ofertas e dias santos
Ez-47-1|O rio que corre do templo
Ez-47-13|As fronteiras da terra
Ez-48-1|A divisão da terra
Ez-48-30|As portas da cidade
Dn-1-1|A preparação de Daniel na Babilónia
Dn-2-1|O sonho de Nabucodonozor
Dn-2-24|Daniel interpreta o sonho
Dn-3-1|A estátua de ouro
Dn-3-19|Os três homens lançados na fornalha
Dn-4-1|Nabucodonozor sonha com uma árvore
Dn-4-19|Daniel interpreta o sonho
Dn-4-28|O sonho é realizado
Dn-6-1|Daniel na cova dos leões
Dn-7-1|O sonho dos quatro animais
Dn-7-17|A interpretação do sonho
Dn-8-1|A visão de Daniel do carneiro e do bode
Dn-8-15|Gabriel interpreta a visão
Dn-9-1|A oração de Daniel
Dn-9-20|As setenta semanas
Dn-12-1|Os tempos do fim
Os-1-2|A esposa e os filhos de Oséias
Os-2-1|Israel é castigado e restaurado
Os-3-1|A reconciliação de Oséias com a sua mulher
Os-4-1|A acusação contra Israel
Os-5-1|Juízo contra Israel
Os-6-1|Israel é impenitente
Os-8-1|Israel a colher tempestades
Os-9-1|Castigo para Israel
Os-11-1|O amor de Deus para com Israel
Os-12-1|O pecado de Israel
Os-13-1|A ira de Deus contra Israel
Os-14-1|O arrependimento trará bênção
Jl-1-1|A invasão de gafanhotos
Jl-2-1|Um exército de gafanhotos
Jl-2-12|Convertam-se ao Senhor!
Jl-2-18|A resposta do Senhor
Jl-2-28|O dia do Senhor
Jl-3-1|As nações serão julgadas
Jl-3-9|Bênçãos para o povo de Deus
Am-1-2|Julgamento sobre os vizinhos de Israel
Am-2-6|Julgamento sobre Israel
Am-3-1|Testemunhas convocadas contra Israel
Am-4-1|Israel não voltou para Deus
Am-5-1|Lamentação sobre Israel
Am-5-4|Busquem o Senhor e vivam
Am-5-18|O dia do Senhor
Am-6-1|Ai dos despreocupados
Am-6-8|O Senhor detesta o orgulho de Israel
Am-7-1|Gafanhotos, fogo e um fio de prumo
Am-7-10|Amós e Amazias
Am-8-1|Um cesto de fruta madura
Am-9-1|Israel será destruído
Am-9-11|A restauração de Israel
Ob-1-1|A visão de Obadias
Jn-1-1|Jonas foge do Senhor
Jn-2-1|A oração de Jonas
Jn-3-1|Jonas vai a Nínive
Jn-4-1|Jonas irrita-se com a compaixão do Senhor
Mq-1-2|Julgamento contra Samaria e Judá
Mq-1-8|O lamento de Miqueias
Mq-2-1|Os planos de Deus e do homem
Mq-2-6|Profetas falsos
Mq-2-12|A libertação é prometida
Mq-3-1|Chefes e profetas censurados
Mq-4-6|O plano do Senhor
Mq-5-1|A promessa de um governador
Mq-5-5|Libertação e destruição
Mq-6-1|A causa do Senhor contra Israel
Mq-7-1|A miséria de Israel
Mq-7-8|Israel será restaurado
Mq-7-14|Oração e louvor
Na-1-1|O furor do Senhor contra Nínive
Na-2-1|O fim de Nínive
Na-3-1|Ai de Nínive
Hc-1-1|A queixa de Habacuque
Hc-1-5|A resposta do Senhor
Hc-2-2|A resposta do Senhor
Hc-3-1|A oração de Habacuque
Sf-1-1|Aviso de destruição
Sf-1-4|Ameaça contra Judá
Sf-1-14|O dia do juízo do Senhor
Sf-2-4|Ameaça contra Filisteia
Sf-2-8|Ameaça contra Moabe e Amom
Sf-2-12|Ameaça contra Etiópia e Assíria
Sf-3-1|O futuro de Jerusalém
Ag-1-1|Chamada para construir o templo
Ag-2-1|A glória do novo templo
Ag-2-10|Bênçãos para um povo contaminado
Ag-2-20|Zorobabel, o escolhido de Deus
Zc-1-1|Uma chamada ao arrependimento
Zc-1-18|Quatro chifres e quatro ferreiros
Zc-2-1|Jerusalém é medida
Zc-3-1|Roupa limpa para o sumo sacerdote
Zc-4-1|O castiçal de ouro e as duas oliveiras
Zc-5-1|O rolo que voava
Zc-5-5|A vasilha que voava
Zc-6-1|Quatro carros
Zc-6-9|Uma coroa para Josué
Zc-7-1|Justiça e misericórdia, não jejum
Zc-8-1|O Senhor promete abençoar Jerusalém
Zc-9-1|Juízo sobre os inimigos de Israel
Zc-9-14|O Senhor aparecerá
Zc-10-1|O Senhor cuidará de Judá
Zc-11-4|Dois pastores
Zc-12-1|Os inimigos de Jerusalém serão destruídos
Zc-14-1|O Senhor chega e reina
Ml-1-1|O amor de Deus pelo seu povo
Ml-1-6|Sacrifícios imundos
Ml-2-1|Aviso aos sacerdotes
Ml-2-10|Judá é infiel
Ml-2-17|O dia do juízo
Ml-3-6|Roubando Deus
Ml-4-1|O dia do Senhor
